Date,Close,High,Low,Open,Volume
2024-03-18,3454.636474609375,3586.905029296875,3059.65478515625,3158.396728515625,104792715077
2024-03-25,3647.8564453125,3678.789794921875,3421.79052734375,3454.8857421875,104883881410
2024-04-01,3453.49462890625,3648.129150390625,3205.649169921875,3647.819580078125,102668185352
2024-04-08,3156.94189453125,3727.616455078125,2862.3935546875,3453.498779296875,145805696901
2024-04-15,3147.28857421875,3277.5615234375,2868.7958984375,3156.830078125,113975893651
2024-04-22,3262.774658203125,3351.176513671875,3071.340087890625,3147.66357421875,84929878523
2024-04-29,3137.2490234375,3285.46875,2815.92333984375,3262.3408203125,96396963323
2024-05-06,2928.701904296875,3220.15234375,2881.000732421875,3137.51025390625,72388895379
2024-05-13,3071.843017578125,3146.79052734375,2863.5458984375,2928.81396484375,86103439284
2024-05-20,3825.8974609375,3943.553955078125,3050.2978515625,3071.85888671875,186559347677
2024-05-27,3780.89599609375,3973.556396484375,3702.263671875,3826.127197265625,106351120910
2024-06-03,3705.90380859375,3887.48583984375,3615.2802734375,3780.854248046875,91727708657
2024-06-10,3620.5634765625,3711.4287109375,3366.223876953125,3705.877197265625,99583224999
2024-06-17,3418.61181640625,3634.285400390625,3371.59033203125,3622.383544921875,103027067436
2024-06-24,3432.88916015625,3482.95751953125,3244.241455078125,3418.783203125,87681546035
2024-07-01,2929.38720703125,3513.310791015625,2826.014404296875,3432.607421875,111653332273
2024-07-08,3244.0791015625,3266.487548828125,2826.481689453125,2929.861572265625,99540552164
2024-07-15,3536.60546875,3546.619140625,3235.776123046875,3246.131591796875,112438642513
2024-07-22,3271.464599609375,3560.075439453125,3088.764404296875,3536.627197265625,124677659196
2024-07-29,2686.39892578125,3396.625732421875,2639.566650390625,3271.453369140625,129117580557
2024-08-05,2553.252197265625,2721.95458984375,2122.546142578125,2686.027587890625,182306235812
2024-08-12,2613.357177734375,2775.281005859375,2513.39404296875,2553.49658203125,99366708702
2024-08-19,2749.15771484375,2820.0205078125,2538.65771484375,2612.718505859375,86706271253
2024-08-26,2427.90234375,2763.004150390625,2401.175048828125,2749.24755859375,98590549111
2024-09-02,2297.29296875,2563.0859375,2150.86328125,2427.973388671875,101937840382
2024-09-09,2320.897216796875,2462.802978515625,2274.115478515625,2297.896240234375,88286749990
2024-09-16,2582.862548828125,2632.039306640625,2253.715087890625,2320.89453125,111863297549
2024-09-23,2659.346923828125,2728.067626953125,2541.910400390625,2582.77490234375,106429244040
2024-09-30,2439.957763671875,2662.489013671875,2311.02783203125,2659.292724609375,112999446307
2024-10-07,2467.677001953125,2520.40625,2329.78466796875,2439.94482421875,93813943882
2024-10-14,2746.364013671875,2756.436767578125,2443.552978515625,2467.6474609375,115762446983
2024-10-21,2505.940673828125,2765.549560546875,2381.45068359375,2746.3056640625,112834908417
2024-10-28,2456.42529296875,2720.271484375,2411.3984375,2505.590576171875,128823462221
2024-11-04,3191.331298828125,3249.9140625,2359.578125,2456.09521484375,221176275359
2024-11-11,3075.66162109375,3444.154052734375,3016.14404296875,3191.656982421875,287557599499
2024-11-18,3363.659912109375,3499.370849609375,3032.603271484375,3075.722900390625,250186107924
2024-11-25,3711.1650390625,3747.455322265625,3255.54296875,3364.6015625,253506075065
2024-12-02,4005.70458984375,4093.172119140625,3504.226318359375,3710.495361328125,297864523968
2024-12-09,3951.941162109375,4008.77783203125,3520.365234375,4006.101806640625,283106913820
2024-12-16,3277.53515625,4106.95556640625,3098.20361328125,3951.65283203125,312524917467
2024-12-23,3349.513427734375,3542.833740234375,3217.36865234375,3277.51416015625,149317543303
2024-12-30,3634.103759765625,3673.81298828125,3298.804443359375,3349.5859375,135034238160
2025-01-06,3265.951171875,3743.941650390625,3159.384033203125,3634.11376953125,169286077053
2025-01-13,3208.96435546875,3525.54345703125,2920.5927734375,3266.095458984375,233009787795
2025-01-20,3236.13427734375,3444.28271484375,3147.52294921875,3208.933837890625,193572100053
2025-01-27,2868.69287109375,3437.569091796875,2755.474609375,3235.855224609375,194923437802
2025-02-03,2628.72119140625,2919.477294921875,2159.280517578125,2868.07861328125,266813254145
2025-02-10,2663.31591796875,2794.867431640625,2551.174560546875,2628.650146484375,126100062559
2025-02-17,2821.310302734375,2850.6103515625,2606.900390625,2663.2294921875,146702695516
2025-02-24,2519.694580078125,2839.010009765625,2076.169921875,2820.456298828125,209000852226
2025-03-03,2015.5091552734375,2522.316650390625,1991.1934814453125,2519.531005859375,155086764790
2025-03-10,1887.43505859375,2150.706298828125,1760.9417724609375,2015.430419921875,134651748331
2025-03-17,2005.2991943359375,2068.764404296875,1872.5089111328125,1887.44921875,77238310580
2025-03-24,1806.2186279296875,2101.9833984375,1769.4127197265625,2005.7183837890625,90762524894
2025-03-31,1576.72802734375,1951.1802978515625,1539.43798828125,1806.3165283203125,116401846704
2025-04-07,1596.685791015625,1687.18798828125,1386.79931640625,1576.9498291015625,168913796746
2025-04-14,1587.5142822265625,1689.8575439453125,1540.0338134765625,1596.8818359375,78279990808
2025-04-21,1792.864990234375,1856.44384765625,1542.0003662109375,1587.4609375,117971473942
2025-04-28,1808.59423828125,1872.9395751953125,1736.1429443359375,1792.4461669921875,93283376643
2025-05-05,2510.23779296875,2603.264404296875,1753.3154296875,1808.7049560546875,213442161900
2025-05-12,2498.233642578125,2736.89013671875,2344.668212890625,2510.289306640625,184025744840
2025-05-19,2551.763916015625,2731.220703125,2353.427001953125,2498.800048828125,165828369964
2025-05-26,2536.266357421875,2784.75244140625,2472.540771484375,2551.380859375,139735756614
2025-06-02,2510.787109375,2677.970458984375,2387.608642578125,2536.184814453125,123019944767
2025-06-09,2546.837158203125,2877.62939453125,2443.962646484375,2510.838134765625,179024936721
2025-06-16,2228.213134765625,2680.087646484375,2116.681396484375,2547.226806640625,148261901139
2025-06-23,2500.9599609375,2523.320556640625,2191.418212890625,2228.484619140625,117328509209
2025-06-30,2571.236572265625,2635.192138671875,2378.3935546875,2500.60546875,115253809530
2025-07-07,2973.35888671875,3038.14111328125,2517.903564453125,2571.395263671875,167041918511
2025-07-14,3759.471435546875,3819.398681640625,2934.371337890625,2973.22509765625,299497784544
2025-07-21,3875.24658203125,3876.93359375,3514.999267578125,3758.920654296875,265318773122
2025-07-28,3497.379150390625,3940.652099609375,3357.93896484375,3875.255859375,234394323170
