Date,Close,High,Low,Open,Volume
2017-11-01,0.11988300085067749,0.14690600335597992,0.02259100042283535,0.02515999972820282,796080748
2017-12-01,0.719694972038269,0.7773849964141846,0.09913600236177444,0.11662200093269348,5302134228
2018-01-01,0.5193150043487549,1.3272099494934082,0.4406200051307678,0.7188469767570496,17091618144
2018-02-01,0.31258100271224976,0.5353220105171204,0.26652300357818604,0.5159119963645935,12792129936
2018-03-01,0.15591900050640106,0.31772300601005554,0.12704600393772125,0.3119730055332184,4703829784
2018-04-01,0.34331798553466797,0.3879010081291199,0.14134299755096436,0.15659700334072113,7320876484
2018-05-01,0.22521400451660156,0.3897489905357361,0.174002006649971,0.34295299649238586,4809903016
2018-06-01,0.13767099380493164,0.23676100373268127,0.11467400193214417,0.22453300654888153,2424286712
2018-07-01,0.1432970017194748,0.19292999804019928,0.12315399944782257,0.138264000415802,3252586700
2018-08-01,0.10219600051641464,0.14503799378871918,0.08695100247859955,0.1430860012769699,1976704700
2018-09-01,0.08519499748945236,0.1089010015130043,0.0617079995572567,0.10187699645757675,2231358800
2018-10-01,0.06970500200986862,0.08816900104284286,0.06788299977779388,0.08529199659824371,907604000
2018-11-01,0.03891599923372269,0.08130999654531479,0.03279799968004227,0.06969799846410751,960158511
2018-12-01,0.04106299951672554,0.049281999468803406,0.027393000200390816,0.03899100050330162,902023730
2019-01-01,0.038373999297618866,0.05463600158691406,0.03704399988055229,0.04098400101065636,865566271
2019-02-01,0.043122999370098114,0.05045999959111214,0.03606000170111656,0.038440998643636703,571352412
2019-03-01,0.0697460025548935,0.07371199876070023,0.03982999920845032,0.043111998587846756,1661006752
2019-04-01,0.07034599781036377,0.09995800256729126,0.06420399993658066,0.06965100020170212,3134322049
2019-05-01,0.08944100141525269,0.10040199756622314,0.059105999767780304,0.07033800333738327,3833326637
2019-06-01,0.08209799975156784,0.10690999776124954,0.07763099670410156,0.08946199715137482,5382517625
2019-07-01,0.060152001678943634,0.08589500188827515,0.050071001052856445,0.08209799975156784,2882192253
2019-08-01,0.04498999938368797,0.06028800085186958,0.0433959998190403,0.06015999987721443,1604194409
2019-09-01,0.038885001093149185,0.05492100119590759,0.03564300015568733,0.04495200142264366,1997271767
2019-10-01,0.04163600131869316,0.0445530004799366,0.03578599914908409,0.03888599947094917,1711709811
2019-11-01,0.040424998849630356,0.04665200039744377,0.03333599865436554,0.041645001620054245,2066915883
2019-12-01,0.03284500166773796,0.04042600095272064,0.030884999781847,0.04042600095272064,1113717135
2020-01-01,0.05379299819469452,0.057301998138427734,0.03244800120592117,0.03283200040459633,2395824095
2020-02-01,0.047540999948978424,0.07207000255584717,0.04651099815964699,0.053835999220609665,4811864912
2020-03-01,0.030553000047802925,0.052306998521089554,0.019130000844597816,0.047506000846624374,3151735350
2020-04-01,0.047846000641584396,0.05425700172781944,0.029555000364780426,0.030553000047802925,3294150157
2020-05-01,0.07435200363397598,0.08602900058031082,0.045003000646829605,0.047825999557971954,6605129771
2020-06-01,0.08311600238084793,0.09008900076150894,0.06977000087499619,0.07424400001764297,8447642212
2020-07-01,0.13879799842834473,0.15370500087738037,0.08253300189971924,0.08311200141906738,12815245743
2020-08-01,0.12268800288438797,0.15201400220394135,0.10440900176763535,0.13879799842834473,11213878959
2020-09-01,0.10106199979782104,0.12735900282859802,0.07588600367307663,0.12261000275611877,19217118369
2020-10-01,0.09305600076913834,0.11413700133562088,0.08989600092172623,0.10115599632263184,23297753518
2020-11-01,0.1713079959154129,0.18206599354743958,0.08804800361394882,0.09305600076913834,33187119844
2020-12-01,0.18139700591564178,0.19617000222206116,0.12741999328136444,0.17136700451374054,36178893705
2021-01-01,0.344897985458374,0.39565300941467285,0.16923299431800842,0.18138200044631958,104668145607
2021-02-01,1.3080589771270752,1.476652979850769,0.33419400453567505,0.34481701254844666,242699671996
2021-03-01,1.1932640075683594,1.4731550216674805,0.9930520057678223,1.3097920417785645,167521776104
2021-04-01,1.3524490594863892,1.5577609539031982,0.9352269768714905,1.1935529708862305,126250958948
2021-05-01,1.742777943611145,2.461766004562378,1.0280309915542603,1.352431058883667,225790700991
2021-06-01,1.383471965789795,1.8886499404907227,1.0029850006103516,1.7384469509124756,92189659135
2021-07-01,1.3223450183868408,1.4937169551849365,1.0214329957962036,1.3838139772415161,49070969540
2021-08-01,2.772475004196167,2.967397928237915,1.2631889581680298,1.319957971572876,157094718355
2021-09-01,2.1144518852233887,3.0991859436035156,1.9232800006866455,2.769947052001953,152163558180
2021-10-01,1.9650260210037231,2.3696560859680176,1.8334200382232666,2.1162490844726562,85909279864
2021-11-01,1.5549030303955078,2.3759140968322754,1.4336179494857788,1.9649620056152344,79882611746
2021-12-01,1.310209035873413,1.756862998008728,1.1878809928894043,1.552819013595581,55621974811
2022-01-01,1.0523029565811157,1.6312979459762573,0.9333969950675964,1.310130000114441,59144644694
2022-02-01,0.9598280191421509,1.257815957069397,0.752810001373291,1.0522359609603882,41803253326
2022-03-01,1.1418509483337402,1.242864966392517,0.7819079756736755,0.9598860144615173,41482902313
2022-04-01,0.756659984588623,1.2403579950332642,0.7423589825630188,1.1419520378112793,29127094993
