Date,AdjClose,Close,High,Low,Open,Volume
2022-01-06,373.5770568847656,384.0199890136719,387.3500061035156,380.1300048828125,382.4200134277344,70814300
2022-01-07,369.5301208496094,379.8599853515625,385.760009765625,378.0400085449219,384.0299987792969,72652300
2022-01-10,369.7733154296875,380.1099853515625,380.6400146484375,369.30999755859375,374.82000732421875,91770500
2022-01-11,375.32806396484375,385.82000732421875,385.989990234375,377.2200012207031,379.3599853515625,68295700
2022-01-12,376.81646728515625,387.3500061035156,390.20001220703125,385.010009765625,388.4599914550781,54576400
2022-01-13,367.3899841308594,377.6600036621094,389.4700012207031,376.70001220703125,388.7699890136719,77994000
2022-01-14,369.6761169433594,380.010009765625,380.3500061035156,374.8599853515625,375.07000732421875,80121200
2022-01-18,360.47332763671875,370.54998779296875,376.2200012207031,369.7699890136719,374.0400085449219,75450900
2022-01-19,356.5140380859375,366.4800109863281,374.69000244140625,366.2099914550781,372.1499938964844,81791500
2022-01-20,351.8833923339844,361.7200012207031,373.8699951171875,361.1700134277344,369.7900085449219,88610700
2022-01-21,342.1262512207031,351.69000244140625,362.17999267578125,351.3999938964844,359.4700012207031,143388900
2022-01-24,343.69244384765625,353.29998779296875,353.9800109863281,334.1499938964844,345.9100036621094,198685800
2022-01-25,335.72515869140625,345.1099853515625,351.0299987792969,341.67999267578125,346.6700134277344,124398400
2022-01-26,335.1998596191406,344.57000732421875,356.8800048828125,340.7799987792969,352.9100036621094,146559500
2022-01-27,331.8241882324219,341.1000061035156,351.2699890136719,340.04998779296875,349.3999938964844,95255700
2022-01-28,342.23321533203125,351.79998779296875,352.0199890136719,337.95001220703125,343.0299987792969,108167900
2022-01-31,353.1772766113281,363.04998779296875,363.6499938964844,351.5199890136719,353.20001220703125,94326400
2022-02-01,355.58013916015625,365.5199890136719,366.19000244140625,359.1400146484375,364.42999267578125,74433000
2022-02-02,358.46929931640625,368.489990234375,370.1000061035156,364.2900085449219,369.760009765625,78777100
2022-02-03,343.9356384277344,353.54998779296875,361.92999267578125,352.4599914550781,358.5299987792969,95384800
2022-02-04,348.27435302734375,358.010009765625,361.3999938964844,351.9700012207031,354.0799865722656,86318300
2022-02-07,345.47271728515625,355.1300048828125,361.04998779296875,353.8399963378906,358.6199951171875,58198100
2022-02-08,349.3541259765625,359.1199951171875,360.239990234375,352.79998779296875,353.9599914550781,64720900
2022-02-09,356.7571716308594,366.7300109863281,366.80999755859375,362.1199951171875,363.760009765625,55766400
2022-02-10,348.6828918457031,358.42999267578125,366.489990234375,356.5400085449219,359.5199890136719,112468500
2022-02-11,337.62213134765625,347.05999755859375,360.07000732421875,345.79998779296875,358.42999267578125,101569100
2022-02-14,338.04046630859375,347.489990234375,350.9800109863281,343.8900146484375,346.489990234375,80254400
2022-02-15,346.4454040527344,356.1300048828125,356.3699951171875,351.82000732421875,352.9100036621094,55128800
2022-02-16,346.3580017089844,356.0400085449219,357.0899963378906,350.7099914550781,353.82000732421875,58947100
2022-02-17,336.0558776855469,345.45001220703125,353.4599914550781,345.0199890136719,352.739990234375,61801400
2022-02-18,332.2230224609375,341.510009765625,346.80999755859375,339.1400146484375,346.4100036621094,80001500
2022-02-22,328.88629150390625,338.0799865722656,344.0400085449219,334.3500061035156,338.489990234375,85967100
2022-02-23,320.46185302734375,329.4200134277344,342.17999267578125,329.1000061035156,341.32000732421875,86215400
2022-02-24,331.23077392578125,340.489990234375,341.0400085449219,318.260009765625,318.8399963378906,130614100
2022-02-25,336.36712646484375,345.7699890136719,345.9800109863281,337.3900146484375,341.30999755859375,78842100
2022-02-28,337.369140625,346.79998779296875,348.5400085449219,341.32000732421875,342.510009765625,77515500
2022-03-01,332.2035827636719,341.489990234375,348.0799865722656,338.8999938964844,345.75,67407000
2022-03-02,337.7777099609375,347.2200012207031,348.5899963378906,340.239990234375,343.0799865722656,70609000
2022-03-03,332.9526672363281,342.260009765625,350.0400085449219,340.3500061035156,349.92999267578125,71089400
2022-03-04,328.1274719238281,337.29998779296875,341.30999755859375,334.9200134277344,339.8399963378906,76936300
2022-03-07,316.0257873535156,324.8599853515625,338.4800109863281,324.6499938964844,337.2900085449219,89933800
2022-03-08,314.5569152832031,323.3500061035156,333.2099914550781,319.94000244140625,324.04998779296875,116153900
2022-03-09,325.88031005859375,334.989990234375,336.3800048828125,329.0899963378906,331.75,64723400
2022-03-10,322.261474609375,331.2699890136719,332.510009765625,326.7099914550781,330.82000732421875,69362700
2022-03-11,315.5783386230469,324.3999938964844,334.6400146484375,323.8999938964844,334.32000732421875,66228400
2022-03-14,309.517822265625,318.1700134277344,326.5899963378906,317.45001220703125,323.1300048828125,79802600
2022-03-15,319.226318359375,328.1499938964844,328.95001220703125,319.2300109863281,320.8800048828125,76471000
2022-03-16,331.0653991699219,340.32000732421875,340.44000244140625,328.3999938964844,332.1700134277344,105243000
2022-03-17,335.0733337402344,344.44000244140625,344.5,337.0400085449219,338.3699951171875,67810000
2022-03-18,341.9316101074219,351.489990234375,351.7900085449219,341.54998779296875,342.739990234375,85446300
2022-03-21,340.98101806640625,350.0799865722656,352.4800109863281,345.5799865722656,350.20001220703125,73799100
2022-03-22,347.6822204589844,356.9599914550781,357.8500061035156,350.20001220703125,350.5899963378906,63345900
2022-03-23,342.68548583984375,351.8299865722656,357.6600036621094,351.7699890136719,354.010009765625,70615500
2022-03-24,350.30224609375,359.6499938964844,359.70001220703125,351.5899963378906,353.79998779296875,53555300
2022-03-25,350.01007080078125,359.3500061035156,360.6700134277344,354.94000244140625,359.5899963378906,57584200
2022-03-28,355.425537109375,364.9100036621094,365.010009765625,358.07000732421875,359.3399963378906,56833900
2022-03-29,361.5423583984375,371.19000244140625,371.8299865722656,366.05999755859375,368.8999938964844,68073000
2022-03-30,357.54888916015625,367.0899963378906,370.9800109863281,365.57000732421875,369.2799987792969,68757700
2022-03-31,353.1172180175781,362.5400085449219,367.6000061035156,361.67999267578125,367.239990234375,67011400
2022-04-01,352.4451599121094,361.8500061035156,363.6099853515625,358.5899963378906,362.80999755859375,54527800
2022-04-04,359.70147705078125,369.29998779296875,369.30999755859375,362.44000244140625,362.7099914550781,45950200
2022-04-05,351.7146301269531,361.1000061035156,368.5400085449219,359.92999267578125,367.80999755859375,62738700
2022-04-06,344.07843017578125,353.260009765625,356.7799987792969,350.55999755859375,355.6499938964844,90077100
2022-04-07,344.8965148925781,354.1000061035156,356.3500061035156,348.69000244140625,352.239990234375,63777400
2022-04-08,340.0751647949219,349.1499938964844,353.0899963378906,348.5,352.32000732421875,61956100
2022-04-11,332.02996826171875,340.8900146484375,345.75,340.5400085449219,344.80999755859375,66107400
2022-04-12,330.62725830078125,339.45001220703125,347.69000244140625,338.0400085449219,345.760009765625,72790200
2022-04-13,337.3479919433594,346.3500061035156,347.42999267578125,339.05999755859375,339.79998779296875,61367800
2022-04-14,329.6338195800781,338.42999267578125,346.9700012207031,338.2099914550781,346.44000244140625,73519400
2022-04-18,329.8871154785156,338.69000244140625,341.0400085449219,335.7900085449219,337.3500061035156,58560600
2022-04-19,337.26025390625,346.260009765625,346.8500061035156,336.9800109863281,338.0299987792969,56515700
2022-04-20,332.3415832519531,341.2099914550781,347.55999755859375,339.9599914550781,347.0899963378906,65500000
2022-04-21,325.465087890625,334.1499938964844,347.8699951171875,333.20001220703125,345.19000244140625,75801000
2022-04-22,316.9425048828125,325.3999938964844,335.55999755859375,324.9599914550781,334.30999755859375,82562100
2022-04-25,321.0137939453125,329.5799865722656,329.8999938964844,322.42999267578125,323.7300109863281,101755900
2022-04-26,308.89715576171875,317.1400146484375,327.6600036621094,316.8599853515625,327.4700012207031,105819600
2022-04-27,308.52703857421875,316.760009765625,322.8800048828125,315.0,317.239990234375,111204200
2022-04-28,319.4847412109375,328.010009765625,329.8900146484375,317.5199890136719,321.8500061035156,99450000
2022-04-29,305.1082763671875,313.25,327.2300109863281,312.6000061035156,323.70001220703125,91977900
2022-05-02,310.2024230957031,318.4800109863281,318.7200012207031,309.6499938964844,312.8299865722656,115511800
2022-05-03,310.5335388183594,318.82000732421875,321.1700134277344,315.9800109863281,318.5,78185500
2022-05-04,321.03338623046875,329.6000061035156,330.2900085449219,313.8900146484375,319.30999755859375,116083400
2022-05-05,304.86480712890625,313.0,325.25,309.6199951171875,325.1700134277344,154607400
2022-05-06,301.2122497558594,309.25,315.0899963378906,305.1099853515625,310.95001220703125,139572800
2022-05-09,289.4267578125,297.1499938964844,309.3500061035156,295.7200012207031,303.4800109863281,113387300
2022-05-10,292.9428405761719,300.760009765625,305.760009765625,296.57000732421875,304.510009765625,124124600
2022-05-11,284.2547607421875,291.8399963378906,304.0899963378906,290.95001220703125,298.44000244140625,140326100
2022-05-12,283.58270263671875,291.1499938964844,295.75,284.94000244140625,287.45001220703125,120910900
2022-05-13,294.09222412109375,301.94000244140625,303.0,294.0799865722656,295.7200012207031,83684900
2022-05-16,290.6832275390625,298.44000244140625,302.260009765625,297.1300048828125,300.1499938964844,59190400
2022-05-17,298.21234130859375,306.1700134277344,306.55999755859375,300.54998779296875,304.45001220703125,62715300
2022-05-18,283.5729675292969,291.1400146484375,302.25,289.8500061035156,301.5400085449219,79477100
2022-05-19,282.0534973144531,289.5799865722656,294.3900146484375,287.5799865722656,289.2900085449219,79920700
2022-05-20,281.1767883300781,288.67999267578125,293.79998779296875,280.2099914550781,293.1300048828125,91764200
2022-05-23,285.85211181640625,293.4800109863281,293.8699951171875,287.2900085449219,289.75,63648400
2022-05-24,279.7742919921875,287.239990234375,288.8599853515625,282.25,288.1300048828125,73491100
2022-05-25,283.6898193359375,291.260009765625,293.3900146484375,285.5,285.7099914550781,67144500
2022-05-26,291.550048828125,299.3299865722656,300.9200134277344,290.1499938964844,290.44000244140625,59462200
2022-05-27,301.06610107421875,309.1000061035156,309.25,302.4200134277344,302.5400085449219,66985600
2022-05-31,300.2674255371094,308.2799987792969,311.3299865722656,304.3299865722656,309.07000732421875,60968300
2022-06-01,298.04669189453125,306.0,312.6499938964844,303.7300109863281,310.4700012207031,65341700
2022-06-02,306.2088623046875,314.3800048828125,314.55999755859375,303.3999938964844,304.8500061035156,59291300
2022-06-03,298.2414855957031,306.20001220703125,310.4700012207031,304.9200134277344,309.0299987792969,60914700
2022-06-06,299.2350158691406,307.2200012207031,312.3500061035156,305.6199951171875,310.75,51785000
2022-06-07,301.816162109375,309.8699951171875,310.6700134277344,302.69000244140625,303.80999755859375,44900300
2022-06-08,299.64410400390625,307.6400146484375,311.7200012207031,306.7699890136719,309.04998779296875,38342100
2022-06-09,291.6182861328125,299.3999938964844,309.04998779296875,299.2300109863281,305.9100036621094,55900500
2022-06-10,281.3326721191406,288.8399963378906,294.8699951171875,288.3800048828125,293.6499938964844,85963500
2022-06-13,268.25177001953125,275.4100036621094,282.3399963378906,274.5299987792969,279.75,94442000
2022-06-14,268.73883056640625,275.9100036621094,278.6600036621094,273.3399963378906,277.6600036621094,64697500
2022-06-15,275.44970703125,282.79998779296875,286.8299865722656,276.6099853515625,279.4200134277344,86051400
2022-06-16,264.3363342285156,271.3900146484375,276.05999755859375,269.2799987792969,275.5899963378906,81910300
2022-06-17,267.5505065917969,274.69000244140625,277.19000244140625,270.510009765625,272.17999267578125,82703400
2022-06-21,274.3006286621094,281.0799865722656,283.45001220703125,278.6400146484375,278.75,51633700
2022-06-22,273.900634765625,280.6700134277344,285.17999267578125,277.9100036621094,278.5199890136719,67472900
2022-06-23,277.979736328125,284.8500061035156,285.7200012207031,280.30999755859375,283.2099914550781,57457800
2022-06-24,287.5043029785156,294.6099853515625,295.0400085449219,287.5,287.739990234375,58422300
2022-06-27,285.39642333984375,292.45001220703125,296.5799865722656,291.2900085449219,296.0,54151500
2022-06-28,276.7013244628906,283.5400085449219,295.6499938964844,283.3500061035156,293.0,61609800
2022-06-29,276.9550476074219,283.79998779296875,285.3399963378906,280.8399963378906,283.3999938964844,57302700
2022-06-30,273.51995849609375,280.2799987792969,283.94000244140625,275.7799987792969,280.75,79313600
2022-07-01,275.32537841796875,282.1300048828125,282.5299987792969,277.0299987792969,278.95001220703125,56675100
2022-07-05,280.038818359375,286.9599914550781,287.0799865722656,276.75,278.30999755859375,61829300
2022-07-06,281.83447265625,288.79998779296875,290.95001220703125,285.5899963378906,287.3500061035156,63194700
2022-07-07,287.8654479980469,294.9800109863281,295.70001220703125,289.6300048828125,289.6300048828125,56620100
2022-07-08,288.2264404296875,295.3500061035156,296.75,291.1199951171875,292.0799865722656,59895500
2022-07-11,282.0686950683594,289.0400085449219,293.1099853515625,288.1400146484375,292.8800048828125,55273900
2022-07-12,279.3362121582031,286.239990234375,292.2799987792969,284.6099853515625,290.32000732421875,55797100
2022-07-13,278.7604064941406,285.6499938964844,288.04998779296875,280.0199890136719,280.6000061035156,73939400
2022-07-14,279.7558898925781,286.6700134277344,287.55999755859375,279.79998779296875,282.989990234375,63741800
2022-07-15,284.8304138183594,291.8699951171875,291.9800109863281,288.0799865722656,289.7300109863281,63818100
2022-07-18,282.41998291015625,289.3999938964844,296.1600036621094,288.20001220703125,294.7200012207031,59519600
2022-07-19,291.1053161621094,298.29998779296875,298.6000061035156,291.4700012207031,293.1099853515625,55172600
2022-07-20,295.72125244140625,303.0299987792969,304.239990234375,297.92999267578125,298.7300109863281,67769400
2022-07-21,299.9663391113281,307.3800048828125,307.44000244140625,300.7799987792969,303.5,55049400
2022-07-22,294.7063903808594,301.989990234375,308.54998779296875,300.1199951171875,306.42999267578125,57127700
2022-07-25,293.0277404785156,300.2699890136719,302.5,298.2200012207031,302.0199890136719,40582400
2022-07-26,287.2701110839844,294.3699951171875,298.7900085449219,293.5400085449219,298.5299987792969,50074100
2022-07-27,299.4100646972656,306.80999755859375,308.5400085449219,298.4599914550781,299.0400085449219,69304400
2022-07-28,302.3377685546875,309.80999755859375,310.3999938964844,302.75,306.5899963378906,55139900
2022-07-29,307.8514404296875,315.4599914550781,316.3900146484375,309.92999267578125,311.3900146484375,57501000
2022-08-01,307.6660461425781,315.2699890136719,318.80999755859375,312.5299987792969,313.6499938964844,46358800
2022-08-02,306.74871826171875,314.3299865722656,318.54998779296875,311.8399963378906,312.9200134277344,48676500
2022-08-03,315.102294921875,322.8900146484375,323.7300109863281,315.989990234375,316.04998779296875,53735700
2022-08-04,316.5758361816406,324.3999938964844,324.7200012207031,320.7699890136719,322.9700012207031,38973700
2022-08-05,313.9897766113281,321.75,323.8299865722656,318.3900146484375,319.19000244140625,53894000
2022-08-08,312.9748229980469,320.7099914550781,326.4700012207031,319.2099914550781,322.69000244140625,43878500
2022-08-09,309.4324035644531,317.0799865722656,319.0299987792969,315.4200134277344,318.7699890136719,39764200
2022-08-10,318.0689697265625,325.92999267578125,326.2300109863281,322.05999755859375,324.5899963378906,51459600
2022-08-11,316.2635192871094,324.0799865722656,330.3599853515625,323.3599853515625,328.30999755859375,45897700
2022-08-12,322.4214172363281,330.3900146484375,330.5899963378906,325.1000061035156,326.17999267578125,40928400
2022-08-15,325.0269470214844,333.05999755859375,333.57000732421875,329.3999938964844,329.4200134277344,38266600
2022-08-16,324.2657470703125,332.2799987792969,334.4200134277344,329.1600036621094,332.05999755859375,41186900
2022-08-17,320.5672302246094,328.489990234375,331.42999267578125,326.3599853515625,329.07000732421875,47842200
2022-08-18,321.3381652832031,329.2799987792969,330.489990234375,326.7900085449219,328.44000244140625,41937200
2022-08-19,315.0729064941406,322.8599853515625,326.8399963378906,322.0799865722656,326.1700134277344,51770600
2022-08-22,306.7779846191406,314.3599853515625,318.739990234375,313.5299987792969,318.5,51098900
2022-08-23,306.5243225097656,314.1000061035156,317.0,313.3299865722656,314.1199951171875,39497100
2022-08-24,307.41229248046875,315.010009765625,316.8699951171875,312.989990234375,313.6099853515625,38057100
2022-08-25,312.8480224609375,320.5799865722656,320.6000061035156,315.760009765625,316.8299865722656,38098300
2022-08-26,300.0249328613281,307.44000244140625,321.510009765625,307.3500061035156,320.2799987792969,69047700
2022-08-29,297.0679931640625,304.4100036621094,307.2200012207031,303.2799987792969,304.6199951171875,48321900
2022-08-30,293.7597351074219,301.0199890136719,306.7300109863281,298.44000244140625,306.1000061035156,51184500
2022-08-31,292.052001953125,299.2699890136719,304.9100036621094,299.1600036621094,303.989990234375,50044000
2022-09-01,292.1788330078125,299.3999938964844,299.7799987792969,292.95001220703125,296.7200012207031,57990700
2022-09-02,288.0509033203125,295.1700134277344,303.75,293.5199890136719,302.3399963378906,64666800
2022-09-06,285.98193359375,293.04998779296875,296.6000061035156,290.8699951171875,295.6600036621094,57005400
2022-09-07,291.7591857910156,298.9700012207031,299.989990234375,293.2699890136719,293.5400085449219,49260400
2022-09-08,293.27178955078125,300.5199890136719,301.8699951171875,295.45001220703125,296.8500061035156,55649800
2022-09-09,299.6833190917969,307.0899963378906,307.6000061035156,300.5199890136719,302.8299865722656,56125200
2022-09-12,303.2452697753906,310.739990234375,311.0799865722656,308.17999267578125,308.5,45905700
2022-09-13,286.61627197265625,293.70001220703125,303.0199890136719,292.7900085449219,301.79998779296875,79562200
2022-09-14,288.8900451660156,296.0299987792969,296.92999267578125,293.05999755859375,294.8699951171875,54907200
2022-09-15,284.0789794921875,291.1000061035156,296.5299987792969,289.4599914550781,294.07000732421875,65299400
2022-09-16,282.3418884277344,289.32000732421875,289.7200012207031,285.6199951171875,287.7200012207031,79920400
2022-09-19,284.54058837890625,291.04998779296875,291.2099914550781,286.0400085449219,286.1000061035156,52613800
2022-09-20,282.2724914550781,288.7300109863281,291.07000732421875,286.3800048828125,288.489990234375,51271100
2022-09-21,277.2181091308594,283.55999755859375,293.95001220703125,283.4200134277344,289.5899963378906,82931000
2022-09-22,273.80621337890625,280.07000732421875,283.0299987792969,278.82000732421875,282.0,62757100
2022-09-23,269.34820556640625,275.510009765625,277.8500061035156,272.0199890136719,277.54998779296875,74815200
2022-09-26,268.2337341308594,274.3699951171875,279.489990234375,273.55999755859375,275.0299987792969,71176700
2022-09-27,268.34124755859375,274.4800109863281,280.2099914550781,272.1099853515625,277.80999755859375,69780100
2022-09-28,273.67919921875,279.94000244140625,281.25,272.95001220703125,274.4599914550781,79652100
2022-09-29,265.7895812988281,271.8699951171875,276.25,268.8399963378906,275.8599853515625,81216000
2022-09-30,261.2826843261719,267.260009765625,275.19000244140625,267.1000061035156,271.0299987792969,78482400
2022-10-03,267.4124755859375,273.5299987792969,275.1600036621094,267.5299987792969,269.07000732421875,61267400
2022-10-04,275.8201599121094,282.1300048828125,282.8500061035156,278.989990234375,278.989990234375,66696900
2022-10-05,275.6734619140625,281.9800109863281,283.80999755859375,275.4200134277344,278.2799987792969,55766300
2022-10-06,273.50311279296875,279.760009765625,284.17999267578125,279.42999267578125,280.9599914550781,53489400
2022-10-07,263.08154296875,269.1000061035156,275.1499938964844,267.739990234375,275.0199890136719,71354700
2022-10-10,260.4517517089844,266.4100036621094,269.70001220703125,263.6400146484375,269.29998779296875,60393000
2022-10-11,256.87359619140625,262.75,267.6300048828125,261.0299987792969,264.70001220703125,66522500
2022-10-12,256.78558349609375,262.6600036621094,265.3599853515625,261.95001220703125,263.3999938964844,50580200
2022-10-13,262.8078308105469,268.82000732421875,270.1700134277344,254.25999450683594,255.16000366210938,112894100
2022-10-14,254.9084930419922,260.739990234375,271.80999755859375,260.1400146484375,271.20001220703125,77244300
